OrderID,CustomerID,City,OrderDate,Category,Quantity,UnitPrice
ORD-3915,CUST-968,Chennai,2023-11-23,Electronics,0.0,82.01
ORD-77049,CUST-235,Chennai,2023-01-18,Home & Kitchen,9.0,196.18
ORD-19171,CUST-623,Delhi,2023-04-27,Books,7.0,47.98
ORD-77343,CUST-244,Delhi,12/20/2023,Home & Kitchen,,160.0
ORD-59239,CUST-785,Pune,2023-08-05,Clothing,4.0,263.2
ORD-82256,CUST-452,Pune,2023-04-01,Sports,1.0,483.17
ORD-16236,CUST-558,Delhi,03/14/2023,Home & Kitchen,2.0,452.16
ORD-37228,CUST-713,Bangalore,2023-10-06,Sports,5.0,407.01
ORD-97354,CUST-824,Pune,2023-11-01,Books,1.0,375.08
ORD-63390,CUST-948,Mumbai,2023-12-30,Electronics,0.0,55.62
ORD-29124,CUST-606,Chennai,2023-11-04,Clothing,1.0,369.17
ORD-21686,CUST-791,Mumbai,2023-05-28,Home & Kitchen,1.0,207.28
ORD-85198,CUST-755,Chennai,2023-12-22,Home & Kitchen,,436.06
ORD-75138,CUST-873,Delhi,2023-08-09,Clothing,5.0,166.36
ORD-29916,CUST-888,Pune,2023-01-31,Sports,4.0,50.02
ORD-91726,CUST-400,Mumbai,2023-04-29,Clothing,10.0,351.58
ORD-91488,CUST-555,Mumbai,2023-11-10,Electronics,7.0,228.01
ORD-17192,CUST-557,Delhi,2023-04-11,Electronics,9.0,260.12
ORD-47186,CUST-746,Chennai,2023-08-19,Home & Kitchen,2.0,333.18
ORD-86027,CUST-312,Pune,2023-11-18,Clothing,9.0,346.56
ORD-94153,CUST-284,Bangalore,2023-11-01,Electronics,5.0,269.72
ORD-20240,CUST-826,Delhi,2023-02-26,Home & Kitchen,-1.0,169.14
ORD-88774,CUST-447,Chennai,2023-11-08,Books,1.0,234.61
ORD-57940,CUST-207,Delhi,2023-12-24,Electronics,3.0,247.17
ORD-74038,CUST-985,Pune,2023-05-30,Home & Kitchen,,424.07
ORD-10621,CUST-736,Delhi,2023-03-28,Home & Kitchen,-2.0,272.77
ORD-68244,CUST-682,Mumbai,2023-04-17,Sports,2.0,469.43
ORD-21179,CUST-237,Pune,Data Not Found,Home & Kitchen,4.0,296.55
ORD-81521,CUST-193,Mumbai,2023-12-14,Clothing,9.0,356.96
ORD-97077,CUST-474,Delhi,Data Not Found,Home & Kitchen,2.0,449.2
ORD-35271,CUST-431,Mumbai,2023-10-17,Books,5.0,188.11
ORD-56868,CUST-852,Delhi,2023-05-21,Books,4.0,98.13
ORD-59310,CUST-825,Bangalore,2023-11-14,Electronics,0.0,232.95
ORD-53842,CUST-163,Mumbai,2023-12-01,Electronics,,123.58
ORD-7761,CUST-504,Delhi,2023-04-13,Sports,8.0,194.3
ORD-55872,CUST-650,Bangalore,2023-10-01,Home & Kitchen,-1.0,442.67
ORD-70366,CUST-303,Bangalore,2023-11-20,Sports,10.0,475.56
ORD-30450,CUST-135,Chennai,2023-05-24,Electronics,6.0,283.97
ORD-16028,CUST-571,Bangalore,2023-03-20,Sports,7.0,78.18
ORD-32770,CUST-181,Bangalore,2023-02-28,Sports,6.0,162.48
ORD-68691,CUST-659,Bangalore,2023-09-07,Clothing,8.0,150.96
ORD-12493,CUST-634,Bangalore,2023-04-28,Home & Kitchen,6.0,375.52
ORD-20288,CUST-896,Pune,02/27/2023,Books,7.0,327.9
ORD-66525,CUST-566,Bangalore,2023-07-30,Books,1.0,150.77
ORD-54134,CUST-845,Chennai,Data Not Found,Sports,-2.0,81.82
ORD-81439,CUST-256,Mumbai,2023-02-27,Books,9.0,449.32
ORD-98213,CUST-515,Bangalore,2023-02-24,Books,10.0,270.19
ORD-19816,CUST-135,Pune,2023-11-10,Electronics,10.0,67.42
ORD-30721,CUST-773,Bangalore,2023-05-16,Books,10.0,105.98
ORD-91318,CUST-559,Mumbai,2023-06-04,Books,2.0,458.41
ORD-4343,CUST-712,Chennai,Data Not Found,Books,-2.0,254.21
ORD-25809,CUST-199,Mumbai,2023-06-28,Sports,10.0,284.1
ORD-21535,CUST-950,Bangalore,09/30/2023,Sports,1.0,373.25
ORD-96394,CUST-256,Pune,2023-11-17,Electronics,8.0,373.08
ORD-60343,CUST-651,Chennai,2023-07-07,Home & Kitchen,7.0,402.91
ORD-22401,CUST-504,Delhi,2023-11-15,Clothing,3.0,32.46
ORD-91824,CUST-543,Chennai,2023-12-06,Books,,144.8
ORD-78115,CUST-210,Delhi,2023-08-02,Home & Kitchen,7.0,292.42
ORD-60181,CUST-440,Bangalore,2023-06-14,Books,-2.0,192.84
ORD-3822,CUST-366,Bangalore,2023-06-30,Sports,8.0,
ORD-82349,CUST-548,Delhi,2023-12-08,Electronics,5.0,176.21
ORD-6497,CUST-922,Mumbai,2023-12-17,Electronics,-1.0,113.68
ORD-16643,CUST-595,Mumbai,2023-02-16,Electronics,10.0,167.22
ORD-3513,CUST-948,Pune,2023-03-31,Home & Kitchen,-2.0,225.34
ORD-33548,CUST-403,Bangalore,2023-03-13,Sports,10.0,178.82
ORD-28090,CUST-714,Mumbai,2023-02-10,Sports,6.0,42.86
ORD-65472,CUST-302,Pune,2023-10-28,Books,-1.0,32.74
ORD-74865,CUST-308,Mumbai,2023-12-17,Home & Kitchen,6.0,434.32
ORD-10062,CUST-517,Mumbai,2023-01-02,Home & Kitchen,0.0,121.29
ORD-60354,CUST-249,Mumbai,2023-02-10,Electronics,8.0,106.81
ORD-55949,CUST-282,Pune,2023-07-01,Sports,5.0,
ORD-2395,CUST-331,Chennai,2023-02-02,Books,5.0,495.15
ORD-88185,CUST-943,Pune,2023-06-06,Home & Kitchen,9.0,326.7
ORD-77173,CUST-610,Mumbai,2023-12-18,Clothing,3.0,101.56
ORD-68753,CUST-487,Mumbai,2023-04-16,Clothing,4.0,93.18
ORD-61495,CUST-660,Delhi,2023-05-17,Home & Kitchen,2.0,33.89
ORD-65064,CUST-160,Mumbai,2023-05-11,Home & Kitchen,2.0,188.22
ORD-48701,CUST-919,Pune,2023-06-08,Electronics,10.0,410.0
ORD-54371,CUST-338,Chennai,2023-10-02,Home & Kitchen,9.0,156.65
ORD-52638,CUST-848,Pune,2023-11-26,Clothing,7.0,90.82
ORD-33775,CUST-541,Chennai,2023-05-24,Clothing,-1.0,99.76
ORD-27307,CUST-929,Mumbai,2023-12-27,Books,7.0,196.33
ORD-68443,CUST-299,Chennai,2023-03-20,Clothing,8.0,416.64
ORD-65270,CUST-909,Bangalore,2023-08-01,Home & Kitchen,-1.0,254.34
ORD-80676,CUST-709,Mumbai,2023-05-10,Books,-2.0,135.37
ORD-98071,CUST-768,Delhi,2023-03-31,Clothing,-1.0,398.18
ORD-81668,CUST-764,Pune,2023-03-07,Sports,10.0,185.54
ORD-3180,CUST-319,Mumbai,2023-08-20,Sports,9.0,112.46
ORD-23992,CUST-699,Chennai,2023-03-29,Books,8.0,462.67
ORD-48445,CUST-175,Chennai,2023-01-22,Home & Kitchen,2.0,275.03
ORD-56837,CUST-783,Mumbai,2024-01-01,Electronics,2.0,73.67
ORD-98141,CUST-974,Chennai,2023-03-17,Electronics,3.0,170.22
ORD-26194,CUST-787,Bangalore,2023-04-14,Books,10.0,10.21
ORD-59232,CUST-816,Mumbai,2023-12-15,Clothing,5.0,336.13
ORD-82378,CUST-558,Delhi,2023-06-22,Books,4.0,78.56
ORD-33321,CUST-239,Chennai,2023-06-06,Home & Kitchen,5.0,369.71
ORD-87296,CUST-385,Bangalore,Data Not Found,Electronics,1.0,126.52
ORD-70122,CUST-252,Bangalore,2023-12-04,Clothing,4.0,245.29
ORD-64687,CUST-153,Delhi,2023-01-07,Sports,2.0,109.79
ORD-15787,CUST-265,Chennai,2023-02-05,Electronics,-1.0,455.5
ORD-14473,CUST-873,Pune,2023-12-29,Home & Kitchen,0.0,450.61
ORD-66140,CUST-195,Delhi,2023-02-16,Home & Kitchen,10.0,214.97
ORD-93768,CUST-301,Delhi,2023-08-06,Clothing,3.0,147.86
ORD-95397,CUST-182,Delhi,2023-03-01,Sports,3.0,184.0
ORD-98692,CUST-175,Chennai,2023-09-22,Sports,-2.0,199.27
ORD-12318,CUST-726,Mumbai,2023-02-17,Home & Kitchen,6.0,58.01
ORD-3883,CUST-408,Pune,2023-08-02,Books,5.0,499.97
ORD-82477,CUST-655,Bangalore,Data Not Found,Clothing,3.0,90.31
ORD-11494,CUST-360,Delhi,2023-07-04,Clothing,8.0,324.6
ORD-19417,CUST-813,Pune,2023-11-14,Books,3.0,133.48
ORD-53527,CUST-289,Bangalore,2023-03-22,Home & Kitchen,8.0,437.29
ORD-5422,CUST-797,Bangalore,2023-03-07,Home & Kitchen,5.0,494.48
ORD-43195,CUST-117,Delhi,2023-02-17,Home & Kitchen,5.0,98.88
ORD-53849,CUST-260,Pune,02/28/2023,Books,4.0,425.1
ORD-24980,CUST-231,Delhi,2023-10-19,Books,8.0,363.55
ORD-41338,CUST-428,Mumbai,2023-04-27,Clothing,-1.0,
ORD-98663,CUST-471,Pune,2023-04-23,Electronics,3.0,201.93
ORD-65015,CUST-104,Mumbai,2023-04-17,Home & Kitchen,7.0,45.55
ORD-31097,CUST-701,Pune,2023-08-18,Home & Kitchen,2.0,495.37
ORD-68112,CUST-162,Bangalore,2023-07-21,Electronics,5.0,350.41
ORD-8060,CUST-607,Bangalore,2023-12-24,Clothing,5.0,147.98
ORD-52336,CUST-820,Delhi,2023-06-13,Home & Kitchen,1.0,139.93
ORD-25039,CUST-964,Mumbai,Data Not Found,Home & Kitchen,8.0,380.82
ORD-46515,CUST-829,Delhi,2023-03-03,Books,-1.0,359.15
ORD-32333,CUST-198,Pune,Data Not Found,Electronics,9.0,179.53
ORD-85312,CUST-310,Chennai,05/02/2023,Clothing,-2.0,431.59
ORD-1990,CUST-281,Mumbai,2023-09-16,Home & Kitchen,-2.0,204.66
ORD-38829,CUST-434,Chennai,2023-08-31,Sports,9.0,52.89
ORD-45575,CUST-552,Bangalore,04/20/2023,Electronics,1.0,271.08
ORD-93813,CUST-528,Bangalore,2023-03-12,Clothing,3.0,192.44
ORD-55966,CUST-873,Delhi,2023-05-06,Electronics,4.0,453.65
ORD-63861,CUST-526,Delhi,01/23/2023,Home & Kitchen,-2.0,281.16
ORD-4844,CUST-664,Bangalore,2023-08-03,Clothing,2.0,200.5
ORD-78847,CUST-390,Bangalore,2023-05-10,Electronics,-1.0,40.28
ORD-69733,CUST-924,Bangalore,2023-08-27,Electronics,-1.0,449.58
ORD-66209,CUST-631,Bangalore,2023-09-20,Clothing,-1.0,139.3
ORD-31299,CUST-773,Bangalore,2023-07-01,Home & Kitchen,-1.0,105.58
ORD-64943,CUST-679,Delhi,08/05/2023,Home & Kitchen,9.0,295.68
ORD-29856,CUST-749,Bangalore,2023-11-04,Clothing,3.0,113.02
ORD-86678,CUST-412,Delhi,2023-03-19,Electronics,5.0,448.71
ORD-99131,CUST-615,Pune,2023-12-11,Sports,1.0,177.85
ORD-5148,CUST-713,Bangalore,2023-05-24,Home & Kitchen,8.0,389.22
ORD-91468,CUST-187,Chennai,Data Not Found,Home & Kitchen,7.0,253.24
ORD-53228,CUST-740,Mumbai,2023-08-08,Electronics,10.0,75.88
ORD-60841,CUST-384,Mumbai,Data Not Found,Electronics,5.0,385.41
ORD-10953,CUST-130,Bangalore,2023-02-22,Electronics,8.0,327.41
ORD-14704,CUST-931,Pune,2023-03-24,Clothing,2.0,447.9
ORD-62667,CUST-188,Chennai,2023-12-22,Sports,1.0,328.85
ORD-70452,CUST-479,Mumbai,2023-02-12,Electronics,6.0,10.64
ORD-85423,CUST-118,Pune,2023-07-15,Clothing,4.0,266.6
ORD-77604,CUST-844,Chennai,2024-01-01,Home & Kitchen,0.0,351.73
ORD-81624,CUST-188,Mumbai,2023-10-26,Electronics,5.0,170.81
ORD-41397,CUST-863,Chennai,2023-02-22,Home & Kitchen,1.0,257.28
ORD-17984,CUST-222,Bangalore,2023-11-10,Sports,7.0,156.87
ORD-65638,CUST-649,Mumbai,2023-09-07,Books,10.0,229.96
ORD-56550,CUST-896,Pune,2023-02-06,Clothing,5.0,378.92
ORD-77876,CUST-380,Delhi,2023-01-04,Home & Kitchen,6.0,146.21
ORD-74501,CUST-772,Bangalore,2023-07-17,Books,3.0,327.31
ORD-74770,CUST-702,Chennai,2023-10-11,Electronics,,418.79
ORD-22305,CUST-664,Bangalore,2023-02-12,Books,7.0,319.73
ORD-30655,CUST-900,Bangalore,2023-04-22,Home & Kitchen,4.0,385.57
ORD-8841,CUST-980,Bangalore,2023-09-03,Home & Kitchen,4.0,340.96
ORD-35826,CUST-596,Mumbai,2023-05-02,Home & Kitchen,3.0,162.43
ORD-97222,CUST-771,Chennai,2023-08-29,Home & Kitchen,10.0,401.81
ORD-56587,CUST-513,Pune,2023-04-05,Clothing,6.0,426.1
ORD-50784,CUST-672,Pune,2023-07-14,Books,-2.0,89.27
ORD-93011,CUST-957,Delhi,Data Not Found,Electronics,10.0,343.65
ORD-21634,CUST-314,Chennai,2023-09-10,Books,4.0,120.88
ORD-42449,CUST-600,Bangalore,2023-07-22,Home & Kitchen,2.0,305.7
ORD-37285,CUST-310,Delhi,2023-05-26,Clothing,0.0,296.07
ORD-46396,CUST-661,Mumbai,2023-05-19,Books,6.0,57.03
ORD-39390,CUST-411,Mumbai,2023-03-05,Clothing,8.0,138.31
ORD-45997,CUST-520,Delhi,2023-03-11,Sports,10.0,82.95
ORD-54781,CUST-893,Chennai,Data Not Found,Books,9.0,44.6
ORD-68484,CUST-829,Pune,2023-01-22,Electronics,8.0,445.8
ORD-3870,CUST-383,Chennai,2023-01-02,Electronics,10.0,418.82
ORD-79481,CUST-918,Bangalore,2023-06-04,Sports,4.0,361.87
ORD-46182,CUST-627,Bangalore,2023-08-03,Books,8.0,50.63
ORD-10970,CUST-423,Pune,2023-11-15,Books,6.0,266.24
ORD-38567,CUST-972,Pune,2023-06-16,Clothing,3.0,302.85
ORD-58142,CUST-723,Bangalore,2023-11-10,Electronics,0.0,393.83
ORD-18046,CUST-714,Chennai,2023-07-16,Home & Kitchen,9.0,210.39
ORD-86621,CUST-771,Chennai,Data Not Found,Sports,9.0,37.15
ORD-6049,CUST-270,Mumbai,2023-12-01,Clothing,4.0,298.95
ORD-4332,CUST-335,Bangalore,2023-02-04,Sports,8.0,180.68
ORD-95167,CUST-701,Chennai,2023-09-09,Electronics,-2.0,401.56
ORD-96943,CUST-240,Pune,2023-12-10,Home & Kitchen,0.0,94.36
ORD-83066,CUST-132,Chennai,2023-11-06,Electronics,3.0,197.62
ORD-2936,CUST-146,Pune,2023-06-08,Home & Kitchen,6.0,395.29
ORD-15735,CUST-100,Mumbai,2023-03-09,Electronics,-1.0,104.53
ORD-62506,CUST-791,Chennai,2023-10-19,Home & Kitchen,2.0,341.27
ORD-30526,CUST-733,Delhi,2023-07-24,Sports,-1.0,214.29
ORD-63587,CUST-725,Mumbai,2023-04-21,Electronics,0.0,393.35
ORD-65709,CUST-705,Bangalore,2023-03-15,Clothing,1.0,405.68
ORD-48802,CUST-539,Delhi,2023-04-01,Books,7.0,243.12
ORD-37664,CUST-823,Delhi,2023-09-17,Electronics,7.0,139.01
ORD-28562,CUST-776,Bangalore,2023-08-28,Sports,9.0,41.86
ORD-38016,CUST-967,Delhi,2023-05-17,Clothing,,427.21
ORD-27418,CUST-937,Mumbai,2023-03-06,Clothing,2.0,354.69
ORD-23264,CUST-519,Mumbai,2023-05-15,Electronics,-2.0,195.51
ORD-11331,CUST-112,Chennai,2023-12-30,Electronics,2.0,388.12
ORD-37846,CUST-651,Bangalore,2023-11-28,Home & Kitchen,1.0,488.98
ORD-12781,CUST-609,Mumbai,2023-11-01,Home & Kitchen,1.0,446.42
ORD-51873,CUST-176,Chennai,2023-09-18,Clothing,10.0,468.79
ORD-99521,CUST-495,Delhi,2023-01-16,Sports,3.0,33.78
ORD-73566,CUST-475,Mumbai,2023-07-31,Clothing,,312.92
ORD-6847,CUST-861,Chennai,2023-09-03,Clothing,2.0,347.19
ORD-73504,CUST-547,Delhi,2023-03-13,Clothing,2.0,81.33
ORD-21682,CUST-981,Mumbai,2023-12-27,Books,4.0,278.75
ORD-44032,CUST-584,Delhi,2023-07-23,Home & Kitchen,9.0,410.9
ORD-74159,CUST-470,Delhi,2023-10-08,Sports,6.0,152.69
ORD-77036,CUST-547,Mumbai,2023-09-23,Books,8.0,255.0
ORD-59781,CUST-929,Bangalore,2023-12-29,Books,5.0,259.12
ORD-39353,CUST-582,Bangalore,2023-04-04,Home & Kitchen,7.0,272.86
ORD-43632,CUST-615,Mumbai,2023-02-23,Home & Kitchen,9.0,321.11
ORD-11772,CUST-364,Mumbai,2023-02-01,Home & Kitchen,9.0,463.08
ORD-66809,CUST-326,Delhi,2023-01-06,Sports,3.0,483.49
ORD-39201,CUST-472,Mumbai,2023-09-14,Electronics,-1.0,485.07
ORD-79668,CUST-870,Bangalore,2023-03-31,Sports,6.0,394.15
ORD-90190,CUST-340,Mumbai,2023-06-02,Home & Kitchen,1.0,83.75
ORD-9602,CUST-518,Chennai,2023-08-20,Clothing,0.0,390.73
ORD-42975,CUST-498,Mumbai,2023-10-28,Sports,-2.0,55.48
ORD-39986,CUST-612,Chennai,2023-06-23,Clothing,8.0,393.04
ORD-26042,CUST-985,Delhi,03/25/2023,Clothing,4.0,235.63
ORD-32375,CUST-851,Chennai,2023-02-24,Sports,-2.0,430.39
ORD-20812,CUST-775,Delhi,2023-01-05,Home & Kitchen,8.0,424.99
ORD-78867,CUST-561,Bangalore,2023-10-21,Clothing,8.0,60.24
ORD-12529,CUST-606,Bangalore,2023-07-04,Books,-2.0,60.77
ORD-83994,CUST-462,Delhi,2023-08-17,Clothing,3.0,482.19
ORD-78926,CUST-943,Mumbai,2023-09-17,Home & Kitchen,-2.0,427.33
ORD-58388,CUST-867,Chennai,2023-05-14,Clothing,6.0,74.12
ORD-51737,CUST-866,Chennai,2023-06-19,Home & Kitchen,1.0,389.23
ORD-21748,CUST-407,Delhi,2023-04-08,Books,5.0,203.88
ORD-99292,CUST-664,Pune,2023-02-05,Home & Kitchen,-1.0,462.1
ORD-29437,CUST-780,Chennai,2023-06-08,Clothing,4.0,466.82
ORD-1603,CUST-640,Delhi,2023-05-30,Clothing,7.0,77.55
ORD-41588,CUST-494,Delhi,01/11/2023,Sports,6.0,282.52
ORD-65795,CUST-875,Delhi,2023-05-11,Home & Kitchen,5.0,476.57
ORD-17417,CUST-896,Delhi,2023-01-08,Books,2.0,428.29
ORD-57028,CUST-746,Mumbai,2023-05-04,Books,4.0,430.15
ORD-46385,CUST-143,Bangalore,2023-09-12,Books,-1.0,393.19
ORD-80899,CUST-812,Bangalore,2023-04-11,Books,4.0,21.37
ORD-64461,CUST-963,Mumbai,2023-04-27,Clothing,9.0,474.25
ORD-36675,CUST-672,Delhi,2023-11-16,Electronics,-1.0,453.1
ORD-6431,CUST-295,Chennai,Data Not Found,Electronics,-2.0,234.22
ORD-51236,CUST-446,Pune,2023-02-07,Electronics,10.0,470.72
ORD-24076,CUST-876,Chennai,2023-02-24,Home & Kitchen,4.0,241.77
ORD-67492,CUST-381,Pune,2023-06-27,Clothing,-1.0,259.26
ORD-13107,CUST-288,Pune,2023-12-22,Sports,,487.86
ORD-58261,CUST-635,Bangalore,2023-07-21,Clothing,4.0,158.85
ORD-43632,CUST-858,Delhi,2023-11-19,Sports,10.0,162.37
ORD-75321,CUST-887,Bangalore,2023-07-11,Home & Kitchen,6.0,168.96
ORD-50170,CUST-779,Pune,2023-04-15,Books,-2.0,109.49
ORD-63772,CUST-249,Pune,2023-07-29,Home & Kitchen,5.0,150.09
ORD-39369,CUST-688,Delhi,2023-06-28,Sports,10.0,178.3
ORD-71055,CUST-743,Delhi,2023-01-16,Clothing,1.0,23.2
ORD-27752,CUST-949,Delhi,2023-03-04,Sports,2.0,124.8
ORD-9633,CUST-168,Bangalore,2023-02-24,Sports,1.0,96.89
ORD-70634,CUST-328,Delhi,2023-02-15,Clothing,10.0,119.27
ORD-98190,CUST-860,Pune,2023-02-18,Sports,10.0,
ORD-2575,CUST-896,Mumbai,2023-11-08,Sports,5.0,342.02
ORD-20347,CUST-603,Mumbai,2023-05-17,Sports,0.0,105.96
ORD-96144,CUST-806,Delhi,2023-06-17,Home & Kitchen,6.0,366.61
ORD-27983,CUST-653,Pune,2023-06-01,Books,1.0,373.02
ORD-19880,CUST-350,Chennai,06/18/2023,Electronics,0.0,58.75
ORD-29486,CUST-579,Pune,2023-04-20,Sports,7.0,201.11
ORD-27032,CUST-482,Pune,2023-02-24,Books,-2.0,460.87
ORD-14430,CUST-712,Pune,2023-05-01,Electronics,7.0,319.21
ORD-49480,CUST-565,Delhi,2023-04-23,Electronics,5.0,431.44
ORD-76230,CUST-842,Mumbai,2023-06-22,Home & Kitchen,6.0,16.79
ORD-28385,CUST-862,Bangalore,2023-01-25,Clothing,2.0,250.93
ORD-63649,CUST-296,Pune,2023-04-02,Clothing,9.0,246.3
ORD-3132,CUST-614,Bangalore,2023-07-21,Home & Kitchen,-2.0,303.05
ORD-42955,CUST-973,Pune,2023-10-14,Electronics,3.0,188.16
ORD-58180,CUST-417,Chennai,Data Not Found,Electronics,-2.0,410.38
ORD-21616,CUST-607,Mumbai,2023-05-10,Sports,5.0,85.23
ORD-15515,CUST-827,Delhi,2023-01-27,Clothing,9.0,392.25
ORD-62268,CUST-119,Chennai,2023-12-03,Home & Kitchen,5.0,408.56
ORD-75217,CUST-263,Bangalore,01/27/2023,Home & Kitchen,5.0,173.66
ORD-5825,CUST-768,Bangalore,2023-05-08,Clothing,0.0,364.22
ORD-96245,CUST-790,Pune,2023-06-13,Electronics,5.0,202.76
ORD-92096,CUST-200,Chennai,2023-01-02,Sports,-1.0,159.68
ORD-2381,CUST-963,Bangalore,2023-11-03,Clothing,2.0,105.41
ORD-69227,CUST-533,Pune,2023-03-27,Clothing,6.0,135.88
ORD-3654,CUST-867,Mumbai,2023-07-01,Home & Kitchen,6.0,406.53
ORD-11442,CUST-475,Pune,Data Not Found,Clothing,3.0,409.28
ORD-59187,CUST-498,Delhi,2023-10-23,Sports,7.0,201.27
ORD-74039,CUST-640,Mumbai,2023-10-25,Clothing,-1.0,88.22
ORD-52026,CUST-625,Delhi,12/11/2023,Clothing,4.0,178.27
ORD-79542,CUST-443,Delhi,2023-09-26,Sports,10.0,345.24
ORD-53835,CUST-708,Pune,2023-04-04,Books,,34.19
ORD-2819,CUST-695,Bangalore,2023-03-29,Clothing,0.0,70.69
ORD-22293,CUST-179,Pune,2023-11-22,Home & Kitchen,-2.0,97.25
ORD-82658,CUST-430,Mumbai,2023-05-15,Sports,1.0,491.63
ORD-7666,CUST-836,Bangalore,2023-12-04,Sports,4.0,488.49
ORD-98546,CUST-104,Pune,2023-05-18,Sports,3.0,243.63
ORD-9761,CUST-408,Pune,2023-02-07,Books,-1.0,293.71
ORD-42073,CUST-284,Delhi,2023-08-28,Electronics,9.0,159.02
ORD-80411,CUST-136,Mumbai,11/01/2023,Clothing,9.0,431.97
ORD-51738,CUST-598,Chennai,2023-04-24,Clothing,-2.0,495.84
ORD-44845,CUST-299,Mumbai,2023-06-11,Sports,3.0,467.93
ORD-27085,CUST-493,Bangalore,2023-11-05,Books,3.0,408.04
ORD-30615,CUST-700,Pune,Data Not Found,Sports,4.0,427.9
ORD-87136,CUST-960,Bangalore,2023-05-16,Books,-1.0,63.04
ORD-88638,CUST-404,Delhi,2023-03-14,Sports,6.0,315.71
ORD-10084,CUST-424,Bangalore,2023-01-20,Electronics,7.0,75.9
ORD-84176,CUST-202,Mumbai,2023-03-22,Sports,3.0,215.99
ORD-64870,CUST-442,Pune,2023-03-03,Books,8.0,139.7
ORD-80458,CUST-238,Mumbai,2023-12-31,Sports,9.0,120.72
ORD-89320,CUST-993,Mumbai,Data Not Found,Clothing,-1.0,30.27
ORD-43828,CUST-403,Chennai,2023-01-21,Home & Kitchen,-1.0,139.51
ORD-89092,CUST-708,Chennai,2023-04-25,Sports,10.0,88.13
ORD-63224,CUST-165,Delhi,2023-09-26,Books,-2.0,182.8
ORD-79259,CUST-714,Bangalore,2023-02-14,Electronics,-1.0,489.17
ORD-3438,CUST-963,Delhi,02/03/2023,Books,8.0,351.18
ORD-75882,CUST-163,Pune,2023-08-24,Sports,0.0,207.67
ORD-15147,CUST-185,Pune,2023-03-18,Books,1.0,153.87
ORD-30290,CUST-894,Chennai,2023-03-29,Sports,,446.74
ORD-20084,CUST-191,Chennai,2023-07-06,Home & Kitchen,9.0,274.05
ORD-24161,CUST-833,Pune,2023-02-09,Electronics,2.0,370.58
ORD-55801,CUST-860,Bangalore,2023-10-03,Books,4.0,137.12
ORD-34411,CUST-939,Chennai,Data Not Found,Books,10.0,191.56
ORD-85547,CUST-846,Chennai,2023-09-16,Home & Kitchen,0.0,130.54
ORD-91215,CUST-356,Mumbai,2023-02-13,Clothing,-2.0,392.39
ORD-56905,CUST-425,Pune,2023-06-09,Sports,3.0,362.68
ORD-63231,CUST-867,Bangalore,2023-08-10,Books,0.0,128.74
ORD-78016,CUST-212,Pune,2023-03-11,Home & Kitchen,1.0,40.48
ORD-76038,CUST-111,Pune,2023-10-13,Books,7.0,378.97
ORD-84230,CUST-727,Bangalore,2023-02-07,Clothing,4.0,146.31
ORD-18837,CUST-368,Pune,2023-01-12,Books,4.0,42.2
ORD-38198,CUST-670,Pune,2023-03-23,Sports,8.0,386.96
ORD-42763,CUST-891,Delhi,2023-04-12,Books,0.0,433.12
ORD-94131,CUST-381,Mumbai,2023-09-09,Sports,2.0,340.18
ORD-12696,CUST-599,Chennai,2023-08-26,Clothing,2.0,461.63
ORD-72425,CUST-145,Pune,2023-06-25,Home & Kitchen,2.0,160.97
ORD-69119,CUST-498,Mumbai,2023-11-09,Home & Kitchen,2.0,350.55
ORD-61564,CUST-102,Mumbai,2023-10-27,Home & Kitchen,-2.0,336.69
ORD-44657,CUST-121,Chennai,2023-12-10,Home & Kitchen,9.0,16.5
ORD-45077,CUST-991,Chennai,2023-04-26,Clothing,6.0,295.82
ORD-84543,CUST-865,Delhi,06/10/2023,Clothing,-1.0,75.6
ORD-75368,CUST-778,Pune,2023-08-13,Electronics,3.0,92.07
ORD-37527,CUST-908,Pune,2023-09-01,Home & Kitchen,1.0,21.54
ORD-67418,CUST-693,Chennai,2023-01-22,Sports,2.0,275.76
ORD-69563,CUST-603,Mumbai,2023-04-04,Electronics,-2.0,252.97
ORD-21168,CUST-850,Pune,2023-10-06,Books,6.0,195.28
ORD-27122,CUST-892,Delhi,2023-07-10,Clothing,-1.0,260.42
ORD-25407,CUST-322,Delhi,2023-03-13,Sports,3.0,369.42
ORD-57001,CUST-242,Pune,2023-12-16,Books,6.0,333.35
ORD-85538,CUST-374,Bangalore,2023-07-15,Home & Kitchen,6.0,340.2
ORD-7964,CUST-973,Delhi,2023-03-05,Electronics,,262.9
ORD-61209,CUST-446,Bangalore,2023-04-24,Home & Kitchen,10.0,179.39
ORD-33924,CUST-476,Pune,2023-04-29,Electronics,7.0,381.56
ORD-2536,CUST-955,Pune,2023-07-08,Electronics,-2.0,258.54
ORD-34643,CUST-618,Chennai,2023-08-03,Sports,3.0,275.35
ORD-62561,CUST-420,Bangalore,2023-01-03,Sports,9.0,357.19
ORD-19711,CUST-689,Delhi,2023-07-17,Sports,8.0,231.44
ORD-3539,CUST-232,Bangalore,2023-09-27,Sports,9.0,58.76
ORD-1379,CUST-443,Pune,2023-10-11,Electronics,4.0,313.35
ORD-55615,CUST-246,Chennai,2023-10-14,Sports,4.0,342.08
ORD-7623,CUST-729,Mumbai,2023-06-24,Electronics,-1.0,398.76
ORD-65363,CUST-507,Pune,2023-01-17,Electronics,-2.0,417.72
